Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RaceRound,RaceName
0 days 02:07:11.683000,GIO,99,,48.0,4.0,0 days 02:04:22.594000,0 days 02:07:09.269000,0 days 00:00:57.217000,0 days 00:01:02.330000,0 days 00:01:03.183000,0 days 02:05:06.185000,0 days 02:06:08.500000,0 days 02:07:11.924000,141.0,99.0,,157.0,False,HARD,14.0,False,Alfa Romeo Racing,0 days 02:04:08.925000,2021-06-06 13:34:08.934,45,12.0,False,,False,False,2021,6,Azerbaijan Grand Prix
0 days 02:43:39.199000,GIO,99,,49.0,5.0,0 days 02:40:46.576000,,,0 days 00:01:07.069000,0 days 00:01:01.397000,,0 days 02:42:37.836000,0 days 02:43:39.637000,171.0,166.0,42.0,62.0,False,SOFT,1.0,True,Alfa Romeo Racing,0 days 02:40:00.166000,2021-06-06 14:10:00.175,1,12.0,False,,False,False,2021,6,Azerbaijan Grand Prix
0 days 01:05:20.285000,VER,33,0 days 00:01:39.966000,19.0,2.0,0 days 01:03:41.059000,,0 days 00:00:28.054000,0 days 00:00:29.066000,0 days 00:00:42.846000,0 days 01:04:08.360000,0 days 01:04:37.426000,0 days 01:05:20.272000,112.0,277.0,296.0,298.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:03:40.319000,2021-06-20 13:33:40.327,1,3.0,False,,False,False,2021,7,French Grand Prix
0 days 01:28:30.937000,VER,33,0 days 00:01:40.458000,33.0,3.0,0 days 01:26:51.350000,,0 days 00:00:28.492000,0 days 00:00:29.056000,0 days 00:00:42.910000,0 days 01:27:18.958000,0 days 01:27:48.014000,0 days 01:28:30.924000,104.0,278.0,298.0,301.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 01:26:50.479000,2021-06-20 13:56:50.487,1,4.0,False,,False,False,2021,7,French Grand Prix
0 days 01:06:58.708000,HAM,44,0 days 00:01:41.873000,20.0,2.0,0 days 01:05:17.562000,,0 days 00:00:29.276000,0 days 00:00:29.105000,0 days 00:00:43.492000,0 days 01:05:46.111000,0 days 01:06:15.216000,0 days 01:06:58.708000,111.0,278.0,291.0,305.0,False,HARD,1.0,True,Mercedes,0 days 01:05:16.835000,2021-06-20 13:35:16.843,1,3.0,False,,False,False,2021,7,French Grand Prix
0 days 01:03:45.037000,BOT,77,0 days 00:01:40.235000,18.0,2.0,0 days 01:02:05.528000,,0 days 00:00:28.329000,0 days 00:00:29.007000,0 days 00:00:42.899000,0 days 01:02:33.150000,0 days 01:03:02.157000,0 days 01:03:45.056000,112.0,276.0,291.0,291.0,False,HARD,1.0,True,Mercedes,0 days 01:02:04.802000,2021-06-20 13:32:04.810,1,4.0,False,,False,False,2021,7,French Grand Prix
0 days 01:15:25.627000,PER,11,0 days 00:01:41.545000,25.0,2.0,0 days 01:13:44.939000,,0 days 00:00:28.904000,0 days 00:00:29.647000,0 days 00:00:42.994000,0 days 01:14:12.976000,0 days 01:14:42.623000,0 days 01:15:25.617000,106.0,276.0,294.0,295.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:13:44.082000,2021-06-20 13:43:44.090,1,4.0,False,,False,False,2021,7,French Grand Prix
0 days 01:04:13.432000,SAI,55,0 days 00:01:42.990000,18.0,2.0,0 days 01:02:31.080000,,0 days 00:00:28.895000,0 days 00:00:29.982000,0 days 00:00:44.113000,0 days 01:02:59.355000,0 days 01:03:29.337000,0 days 01:04:13.450000,107.0,273.0,297.0,311.0,False,HARD,1.0,True,Ferrari,0 days 01:02:30.442000,2021-06-20 13:32:30.450,1,13.0,False,,False,False,2021,7,French Grand Prix
0 days 01:04:14.256000,GAS,10,0 days 00:01:41.971000,18.0,2.0,0 days 01:02:33.015000,,0 days 00:00:28.354000,0 days 00:00:29.547000,0 days 00:00:44.070000,0 days 01:03:00.622000,0 days 01:03:30.169000,0 days 01:04:14.239000,108.0,279.0,306.0,305.0,False,HARD,1.0,True,AlphaTauri,0 days 01:02:32.285000,2021-06-20 13:32:32.293,1,14.0,False,,False,False,2021,7,French Grand Prix
0 days 00:59:12.549000,LEC,16,0 days 00:01:42.242000,15.0,2.0,0 days 00:57:31.040000,,0 days 00:00:28.731000,0 days 00:00:29.230000,0 days 00:00:44.281000,0 days 00:57:59.066000,0 days 00:58:28.296000,0 days 00:59:12.577000,107.0,270.0,290.0,323.0,False,HARD,1.0,True,Ferrari,0 days 00:57:30.307000,2021-06-20 13:27:30.315,1,17.0,False,,False,False,2021,7,French Grand Prix
0 days 01:39:41.989000,LEC,16,0 days 00:01:41.981000,39.0,3.0,0 days 01:38:01.090000,,0 days 00:00:28.648000,0 days 00:00:29.632000,0 days 00:00:43.701000,0 days 01:38:28.684000,0 days 01:38:58.316000,0 days 01:39:42.017000,112.0,275.0,294.0,306.0,False,MEDIUM,4.0,False,Ferrari,0 days 01:38:00.008000,2021-06-20 14:08:00.016,1,16.0,False,,False,False,2021,7,French Grand Prix
0 days 01:15:58.077000,NOR,4,0 days 00:01:43.254000,25.0,2.0,0 days 01:14:15.580000,,0 days 00:00:28.916000,0 days 00:00:30.032000,0 days 00:00:44.306000,0 days 01:14:43.727000,0 days 01:15:13.759000,0 days 01:15:58.065000,110.0,275.0,290.0,291.0,False,HARD,1.0,True,McLaren,0 days 01:14:14.823000,2021-06-20 13:44:14.831,1,14.0,False,,False,False,2021,7,French Grand Prix
0 days 01:06:02.693000,ALO,14,0 days 00:01:41.935000,19.0,2.0,0 days 01:04:21.483000,,0 days 00:00:28.693000,0 days 00:00:29.085000,0 days 00:00:44.157000,0 days 01:04:49.477000,0 days 01:05:18.562000,0 days 01:06:02.719000,112.0,271.0,289.0,313.0,False,HARD,1.0,True,Alpine,0 days 01:04:20.758000,2021-06-20 13:34:20.766,1,15.0,False,,False,False,2021,7,French Grand Prix
0 days 01:02:32.953000,RIC,3,0 days 00:01:42.037000,17.0,2.0,0 days 01:00:51.653000,,0 days 00:00:28.457000,0 days 00:00:29.843000,0 days 00:00:43.737000,0 days 01:01:19.359000,0 days 01:01:49.202000,0 days 01:02:32.939000,112.0,276.0,294.0,293.0,False,HARD,1.0,True,McLaren,0 days 01:00:50.916000,2021-06-20 13:30:50.924,1,16.0,False,,False,False,2021,7,French Grand Prix
0 days 01:23:00.445000,OCO,31,0 days 00:01:43.459000,29.0,2.0,0 days 01:21:17.693000,,0 days 00:00:29.046000,0 days 00:00:29.934000,0 days 00:00:44.479000,0 days 01:21:46.054000,0 days 01:22:15.988000,0 days 01:23:00.467000,105.0,273.0,290.0,290.0,False,MEDIUM,4.0,False,Alpine,0 days 01:21:16.986000,2021-06-20 13:51:16.994,1,17.0,False,,False,False,2021,7,French Grand Prix
0 days 01:37:42.460000,VET,5,0 days 00:01:42.044000,38.0,2.0,0 days 01:36:01.475000,,0 days 00:00:28.486000,0 days 00:00:29.528000,0 days 00:00:44.030000,0 days 01:36:28.918000,0 days 01:36:58.446000,0 days 01:37:42.476000,113.0,277.0,290.0,290.0,False,MEDIUM,4.0,False,Aston Martin,0 days 01:36:00.416000,2021-06-20 14:06:00.424,1,10.0,False,,False,False,2021,7,French Grand Prix
0 days 01:23:01.469000,GIO,99,0 days 00:01:43.020000,29.0,2.0,0 days 01:21:19.151000,,0 days 00:00:28.748000,0 days 00:00:29.836000,0 days 00:00:44.436000,0 days 01:21:47.192000,0 days 01:22:17.028000,0 days 01:23:01.464000,108.0,276.0,292.0,304.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:21:18.449000,2021-06-20 13:51:18.457,1,18.0,False,,False,False,2021,7,French Grand Prix
0 days 01:04:29.235000,RUS,63,0 days 00:01:41.947000,18.0,2.0,0 days 01:02:48.362000,,0 days 00:00:28.175000,0 days 00:00:29.511000,0 days 00:00:44.261000,0 days 01:03:15.444000,0 days 01:03:44.955000,0 days 01:04:29.216000,114.0,277.0,280.0,296.0,False,HARD,1.0,True,Williams,0 days 01:02:47.288000,2021-06-20 13:32:47.296,1,18.0,False,,False,False,2021,7,French Grand Prix
0 days 01:01:26.136000,MSC,47,0 days 00:01:45.277000,16.0,2.0,0 days 00:59:41.574000,,0 days 00:00:29.732000,0 days 00:00:30.643000,0 days 00:00:44.902000,0 days 01:00:10.611000,0 days 01:00:41.254000,0 days 01:01:26.156000,108.0,270.0,289.0,294.0,False,HARD,1.0,True,Haas F1 Team,0 days 00:59:40.859000,2021-06-20 13:29:40.867,1,20.0,False,,False,False,2021,7,French Grand Prix
0 days 01:06:13.673000,LAT,6,0 days 00:01:42.723000,19.0,2.0,0 days 01:04:31.990000,,0 days 00:00:28.803000,0 days 00:00:29.822000,0 days 00:00:44.098000,0 days 01:04:59.747000,0 days 01:05:29.569000,0 days 01:06:13.667000,115.0,276.0,285.0,289.0,False,HARD,1.0,True,Williams,0 days 01:04:30.950000,2021-06-20 13:34:30.958,1,19.0,False,,False,False,2021,7,French Grand Prix
0 days 01:31:30.538000,RAI,7,0 days 00:01:40.906000,34.0,2.0,0 days 01:29:50.357000,,0 days 00:00:28.348000,0 days 00:00:29.493000,0 days 00:00:43.065000,0 days 01:30:17.978000,0 days 01:30:47.471000,0 days 01:31:30.536000,104.0,274.0,301.0,299.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:29:49.632000,2021-06-20 13:59:49.640,1,18.0,False,,False,False,2021,7,French Grand Prix
0 days 01:28:34.996000,MAZ,9,0 days 00:01:46.710000,32.0,2.0,0 days 01:26:49.004000,,0 days 00:00:31.246000,0 days 00:00:30.654000,0 days 00:00:44.810000,0 days 01:27:19.552000,0 days 01:27:50.206000,0 days 01:28:35.016000,112.0,273.0,293.0,303.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:26:48.286000,2021-06-20 13:56:48.294,1,20.0,False,,False,False,2021,7,French Grand Prix
0 days 01:32:50.555000,STR,18,0 days 00:01:42.250000,35.0,2.0,0 days 01:31:09.374000,,0 days 00:00:28.610000,0 days 00:00:29.711000,0 days 00:00:43.929000,0 days 01:31:36.936000,0 days 01:32:06.647000,0 days 01:32:50.576000,112.0,277.0,283.0,290.0,False,SOFT,1.0,False,Aston Martin,0 days 01:31:08.305000,2021-06-20 14:01:08.313,1,14.0,False,,False,False,2021,7,French Grand Prix
0 days 00:35:22.283000,TSU,22,,1.0,1.0,0 days 00:33:32.588000,0 days 00:32:01.095000,,0 days 00:00:31.627000,0 days 00:00:46.377000,,0 days 00:34:35.955000,0 days 00:35:22.446000,110.0,280.0,299.0,301.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 00:33:26.312000,2021-06-20 13:03:26.320,1,18.0,False,,False,False,2021,7,French Grand Prix
0 days 01:01:06.420000,TSU,22,0 days 00:01:44.511000,16.0,2.0,0 days 00:59:22.562000,,0 days 00:00:29.751000,0 days 00:00:30.209000,0 days 00:00:44.551000,0 days 00:59:51.649000,0 days 01:00:21.858000,0 days 01:01:06.409000,109.0,273.0,290.0,288.0,False,HARD,1.0,True,AlphaTauri,0 days 00:59:21.909000,2021-06-20 13:29:21.917,1,19.0,False,,False,False,2021,7,French Grand Prix
0 days 01:08:23.060000,VER,33,0 days 00:01:25.881000,30.0,2.0,0 days 01:07:14.900000,,0 days 00:00:34.020000,0 days 00:00:30.941000,0 days 00:00:20.920000,0 days 01:07:31.199000,0 days 01:08:02.140000,0 days 01:08:23.060000,295.0,234.0,273.0,294.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:06:57.179000,2021-06-27 13:36:57.224,1,1.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:07:18.450000,HAM,44,0 days 00:01:25.983000,29.0,2.0,0 days 01:06:10.364000,,0 days 00:00:34.381000,0 days 00:00:30.802000,0 days 00:00:20.800000,0 days 01:06:26.848000,0 days 01:06:57.650000,0 days 01:07:18.450000,292.0,236.0,267.0,293.0,False,HARD,1.0,True,Mercedes,0 days 01:05:52.467000,2021-06-27 13:35:52.512,1,2.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:54:53.454000,HAM,44,0 days 00:01:27.391000,70.0,3.0,0 days 01:53:44.408000,,0 days 00:00:34.700000,0 days 00:00:30.947000,0 days 00:00:21.744000,0 days 01:54:00.763000,0 days 01:54:31.710000,0 days 01:54:53.454000,299.0,237.0,276.0,289.0,False,SOFT,4.0,False,Mercedes,0 days 01:53:26.063000,2021-06-27 14:23:26.108,1,2.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:11:26.178000,NOR,4,0 days 00:01:29.165000,32.0,2.0,0 days 01:10:15.658000,,0 days 00:00:35.068000,0 days 00:00:31.863000,0 days 00:00:22.234000,0 days 01:10:32.081000,0 days 01:11:03.944000,0 days 01:11:26.178000,294.0,221.0,271.0,304.0,False,HARD,1.0,True,McLaren,0 days 01:09:57.013000,2021-06-27 13:39:57.058,1,6.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:05:18.099000,PER,11,0 days 00:01:28.279000,27.0,2.0,0 days 01:04:10.147000,,0 days 00:00:36.586000,0 days 00:00:30.781000,0 days 00:00:20.912000,0 days 01:04:26.406000,0 days 01:04:57.187000,0 days 01:05:18.099000,292.0,234.0,272.0,294.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:03:49.820000,2021-06-27 13:33:49.865,1,5.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:37:54.931000,PER,11,0 days 00:01:24.482000,55.0,3.0,0 days 01:36:48.167000,,0 days 00:00:33.694000,0 days 00:00:30.211000,0 days 00:00:20.577000,0 days 01:37:04.143000,0 days 01:37:34.354000,0 days 01:37:54.931000,295.0,239.0,275.0,290.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:36:30.449000,2021-06-27 14:06:30.494,1,4.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:06:26.587000,BOT,77,0 days 00:01:26.779000,28.0,2.0,0 days 01:05:18.170000,,0 days 00:00:34.712000,0 days 00:00:31.228000,0 days 00:00:20.839000,0 days 01:05:34.520000,0 days 01:06:05.748000,0 days 01:06:26.587000,293.0,233.0,270.0,279.0,False,HARD,1.0,True,Mercedes,0 days 01:04:59.808000,2021-06-27 13:34:59.853,1,4.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 00:36:01.114000,LEC,16,0 days 00:01:34.842000,2.0,2.0,0 days 00:34:51.329000,,0 days 00:00:41.850000,0 days 00:00:31.543000,0 days 00:00:21.449000,0 days 00:35:08.122000,0 days 00:35:39.665000,0 days 00:36:01.114000,291.0,228.0,268.0,290.0,False,HARD,1.0,True,Ferrari,0 days 00:34:26.272000,2021-06-27 13:04:26.317,1,18.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:18:52.964000,LEC,16,0 days 00:01:26.500000,38.0,3.0,0 days 01:17:45.057000,,0 days 00:00:34.906000,0 days 00:00:30.470000,0 days 00:00:21.124000,0 days 01:18:01.370000,0 days 01:18:31.840000,0 days 01:18:52.964000,298.0,238.0,272.0,295.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:17:26.464000,2021-06-27 13:47:26.509,1,14.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:06:55.909000,ALO,14,0 days 00:01:27.076000,28.0,2.0,0 days 01:05:46.625000,,0 days 00:00:33.994000,0 days 00:00:31.588000,0 days 00:00:21.494000,0 days 01:06:02.827000,0 days 01:06:34.415000,0 days 01:06:55.909000,293.0,226.0,269.0,291.0,False,HARD,1.0,True,Alpine,0 days 01:05:28.833000,2021-06-27 13:35:28.878,1,12.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:08:05.174000,STR,18,0 days 00:01:26.477000,29.0,2.0,0 days 01:06:56.604000,,0 days 00:00:33.899000,0 days 00:00:31.177000,0 days 00:00:21.401000,0 days 01:07:12.596000,0 days 01:07:43.773000,0 days 01:08:05.174000,289.0,226.0,269.0,285.0,False,HARD,1.0,True,Aston Martin,0 days 01:06:38.697000,2021-06-27 13:36:38.742,1,11.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:04:52.965000,RUS,63,0 days 00:01:46.305000,26.0,2.0,0 days 01:03:40.802000,0 days 01:04:49.717000,0 days 00:00:50.657000,0 days 00:00:31.465000,0 days 00:00:24.183000,0 days 01:03:57.317000,0 days 01:04:28.782000,0 days 01:04:52.965000,297.0,229.0,,289.0,False,HARD,1.0,True,Williams,0 days 01:03:06.660000,2021-06-27 13:33:06.705,1,17.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:06:45.220000,RUS,63,0 days 00:01:52.255000,27.0,3.0,0 days 01:05:36.011000,,0 days 00:00:59.207000,0 days 00:00:31.730000,0 days 00:00:21.318000,0 days 01:05:52.172000,0 days 01:06:23.902000,0 days 01:06:45.220000,309.0,223.0,276.0,318.0,False,HARD,2.0,False,Williams,0 days 01:04:52.965000,2021-06-27 13:34:53.010,1,18.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:05:46.393000,TSU,22,0 days 00:01:26.992000,27.0,2.0,0 days 01:04:37.364000,,0 days 00:00:34.492000,0 days 00:00:31.336000,0 days 00:00:21.164000,0 days 01:04:53.893000,0 days 01:05:25.229000,0 days 01:05:46.393000,291.0,232.0,273.0,294.0,False,HARD,1.0,True,AlphaTauri,0 days 01:04:19.401000,2021-06-27 13:34:19.446,1,14.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:23:19.158000,SAI,55,0 days 00:01:26.680000,42.0,2.0,0 days 01:22:10.425000,,0 days 00:00:34.185000,0 days 00:00:31.140000,0 days 00:00:21.355000,0 days 01:22:26.663000,0 days 01:22:57.803000,0 days 01:23:19.158000,298.0,231.0,279.0,301.0,False,HARD,1.0,True,Ferrari,0 days 01:21:52.478000,2021-06-27 13:51:52.523,1,7.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:23:36.217000,RIC,3,0 days 00:01:28.262000,42.0,2.0,0 days 01:22:26.232000,,0 days 00:00:34.512000,0 days 00:00:32.076000,0 days 00:00:21.674000,0 days 01:22:42.467000,0 days 01:23:14.543000,0 days 01:23:36.217000,305.0,226.0,268.0,289.0,False,HARD,1.0,True,McLaren,0 days 01:22:07.955000,2021-06-27 13:52:08.000,1,15.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:06:59.374000,VET,5,0 days 00:01:26.773000,28.0,2.0,0 days 01:05:50.824000,,0 days 00:00:34.308000,0 days 00:00:31.196000,0 days 00:00:21.269000,0 days 01:06:06.909000,0 days 01:06:38.105000,0 days 01:06:59.374000,292.0,226.0,275.0,284.0,False,HARD,1.0,True,Aston Martin,0 days 01:05:32.601000,2021-06-27 13:35:32.646,1,14.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:02:21.483000,GIO,99,0 days 00:01:27.861000,24.0,2.0,0 days 01:01:11.555000,,0 days 00:00:34.658000,0 days 00:00:31.714000,0 days 00:00:21.489000,0 days 01:01:28.280000,0 days 01:01:59.994000,0 days 01:02:21.483000,294.0,226.0,271.0,284.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 01:00:53.622000,2021-06-27 13:30:53.667,1,17.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 00:36:35.095000,LAT,6,0 days 00:01:33.471000,2.0,2.0,0 days 00:35:24.781000,,0 days 00:00:40.087000,0 days 00:00:31.767000,0 days 00:00:21.617000,0 days 00:35:41.711000,0 days 00:36:13.478000,0 days 00:36:35.095000,294.0,234.0,270.0,298.0,False,SOFT,1.0,True,Williams,0 days 00:35:01.624000,2021-06-27 13:05:01.669,1,19.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:05:42.321000,LAT,6,0 days 00:01:28.392000,26.0,3.0,0 days 01:04:32.661000,,0 days 00:00:35.296000,0 days 00:00:31.713000,0 days 00:00:21.383000,0 days 01:04:49.225000,0 days 01:05:20.938000,0 days 01:05:42.321000,298.0,233.0,274.0,287.0,False,HARD,1.0,True,Williams,0 days 01:04:13.929000,2021-06-27 13:34:13.974,1,19.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:17:44.382000,OCO,31,0 days 00:01:26.363000,37.0,2.0,0 days 01:16:35.943000,,0 days 00:00:34.408000,0 days 00:00:30.810000,0 days 00:00:21.145000,0 days 01:16:52.427000,0 days 01:17:23.237000,0 days 01:17:44.382000,290.0,235.0,272.0,292.0,False,HARD,1.0,True,Alpine,0 days 01:16:18.019000,2021-06-27 13:46:18.064,1,15.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:17:41.319000,RAI,7,0 days 00:01:27.223000,37.0,2.0,0 days 01:16:32.057000,,0 days 00:00:34.209000,0 days 00:00:31.276000,0 days 00:00:21.738000,0 days 01:16:48.305000,0 days 01:17:19.581000,0 days 01:17:41.319000,289.0,221.0,271.0,291.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:16:14.096000,2021-06-27 13:46:14.141,1,14.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:14:42.295000,MSC,47,0 days 00:01:29.635000,34.0,2.0,0 days 01:13:31.736000,,0 days 00:00:35.963000,0 days 00:00:31.977000,0 days 00:00:21.695000,0 days 01:13:48.623000,0 days 01:14:20.600000,0 days 01:14:42.295000,294.0,226.0,272.0,294.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:13:12.660000,2021-06-27 13:43:12.705,1,17.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:00:15.646000,MAZ,9,0 days 00:01:31.879000,22.0,2.0,0 days 00:59:03.235000,,0 days 00:00:36.383000,0 days 00:00:33.284000,0 days 00:00:22.212000,0 days 00:59:20.150000,0 days 00:59:53.434000,0 days 01:00:15.646000,290.0,219.0,269.0,259.0,False,HARD,1.0,True,Haas F1 Team,0 days 00:58:43.767000,2021-06-27 13:28:43.812,1,18.0,False,,False,False,2021,8,Styrian Grand Prix
0 days 01:42:11.731000,VER,33,0 days 00:01:25.451000,33.0,2.0,0 days 01:41:04.190000,,0 days 00:00:34.067000,0 days 00:00:30.486000,0 days 00:00:20.898000,0 days 01:41:20.347000,0 days 01:41:50.833000,0 days 01:42:11.731000,295.0,235.0,273.0,292.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:40:46.280000,2021-07-04 13:41:46.292,1,1.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 02:14:32.136000,VER,33,0 days 00:01:25.090000,61.0,3.0,0 days 02:13:25.110000,,0 days 00:00:34.149000,0 days 00:00:30.166000,0 days 00:00:20.775000,0 days 02:13:41.195000,0 days 02:14:11.361000,0 days 02:14:32.136000,295.0,240.0,279.0,308.0,False,HARD,1.0,True,Red Bull Racing,0 days 02:13:07.046000,2021-07-04 14:14:07.058,1,1.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 01:40:15.027000,NOR,4,0 days 00:01:31.546000,31.0,2.0,0 days 01:39:06.720000,,0 days 00:00:39.529000,0 days 00:00:30.815000,0 days 00:00:21.202000,0 days 01:39:23.011000,0 days 01:39:53.826000,0 days 01:40:15.028000,292.0,236.0,271.0,293.0,False,HARD,1.0,True,McLaren,0 days 01:38:43.481000,2021-07-04 13:39:43.493,1,4.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 01:42:57.094000,PER,11,0 days 00:01:25.499000,33.0,2.0,0 days 01:41:50.148000,,0 days 00:00:34.482000,0 days 00:00:30.184000,0 days 00:00:20.833000,0 days 01:42:06.071000,0 days 01:42:36.255000,0 days 01:42:57.088000,291.0,238.0,272.0,290.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:41:31.595000,2021-07-04 13:42:31.607,1,10.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 01:41:15.619000,HAM,44,0 days 00:01:26.319000,32.0,2.0,0 days 01:40:07.009000,,0 days 00:00:34.351000,0 days 00:00:30.954000,0 days 00:00:21.014000,0 days 01:40:23.661000,0 days 01:40:54.615000,0 days 01:41:15.629000,289.0,227.0,270.0,285.0,False,HARD,1.0,True,Mercedes,0 days 01:39:49.300000,2021-07-04 13:40:49.312,1,2.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 02:07:01.386000,HAM,44,0 days 00:01:25.346000,54.0,3.0,0 days 02:05:54.200000,,0 days 00:00:34.599000,0 days 00:00:30.273000,0 days 00:00:20.474000,0 days 02:06:10.649000,0 days 02:06:40.922000,0 days 02:07:01.396000,290.0,240.0,274.0,292.0,False,HARD,1.0,True,Mercedes,0 days 02:05:36.040000,2021-07-04 14:06:36.052,1,4.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 01:40:11.984000,BOT,77,0 days 00:01:26.602000,31.0,2.0,0 days 01:39:03.155000,,0 days 00:00:34.030000,0 days 00:00:31.268000,0 days 00:00:21.304000,0 days 01:39:19.438000,0 days 01:39:50.706000,0 days 01:40:12.010000,293.0,231.0,271.0,284.0,False,HARD,1.0,True,Mercedes,0 days 01:38:45.382000,2021-07-04 13:39:45.394,1,3.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 01:20:36.599000,GAS,10,0 days 00:01:28.296000,14.0,2.0,0 days 01:19:27.627000,,0 days 00:00:35.407000,0 days 00:00:31.351000,0 days 00:00:21.538000,0 days 01:19:43.701000,0 days 01:20:15.052000,0 days 01:20:36.590000,295.0,234.0,274.0,294.0,False,HARD,1.0,True,AlphaTauri,0 days 01:19:08.303000,2021-07-04 13:20:08.315,1,18.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 01:58:17.609000,GAS,10,0 days 00:01:25.150000,46.0,3.0,0 days 01:57:10.067000,,0 days 00:00:33.383000,0 days 00:00:30.750000,0 days 00:00:21.017000,0 days 01:57:25.833000,0 days 01:57:56.583000,0 days 01:58:17.600000,295.0,236.0,276.0,297.0,False,HARD,1.0,True,AlphaTauri,0 days 01:56:52.459000,2021-07-04 13:57:52.471,1,12.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 01:19:26.702000,TSU,22,0 days 00:01:27.269000,13.0,2.0,0 days 01:18:17.320000,,0 days 00:00:34.134000,0 days 00:00:31.460000,0 days 00:00:21.675000,0 days 01:18:33.565000,0 days 01:19:05.025000,0 days 01:19:26.700000,297.0,232.0,272.0,297.0,False,HARD,1.0,True,AlphaTauri,0 days 01:17:59.433000,2021-07-04 13:18:59.445,1,19.0,False,,False,False,2021,9,Austrian Grand Prix
0 days 02:05:33.508000,TSU,22,0 days 00:01:32.862000,52.0,3.0,0 days 02:04:23.991000,,0 days 00:00:39.379000,0 days 00:00:31.836000,0 days 00:00:21.647000,0 days 02:04:40.023000,0 days 02:05:11.859000,0 days 02:05:33.506000,297.0,229.0,284.0,318.0,False,HARD,1.0,True,AlphaTauri,0 days 02:04:00.646000,2021-07-04 14:05:00.658,1,14.0,False,,False,False,2021,9,Austrian Grand Prix
