Sector2Time,FastF1Generated,Sector2SessionTime,LapStartTime,Time,TrackStatus,Team,DeletedReason,Sector1SessionTime,SpeedST,LapStartDate,RaceName,PitInTime,SpeedFL,IsPersonalBest,PitOutTime,FreshTyre,Position,DriverNumber,Deleted,Year,SpeedI2,Compound,Stint,Driver,TyreLife,IsAccurate,LapTime,LapNumber,Sector3Time,Sector1Time,SpeedI1,Sector3SessionTime
0 days 00:00:38.167000,False,0 days 00:54:35.463000,0 days 00:52:56.752000,0 days 00:55:04.725000,1,McLaren,,0 days 00:53:57.296000,233.0,2020-11-15 10:32:57.254,Turkish Grand Prix,,223.0,False,0 days 00:53:20.129000,True,8.0,55,False,2020,274.0,INTERMEDIATE,2.0,SAI,1.0,False,0 days 00:02:07.973000,11.0,0 days 00:00:29.247000,0 days 00:01:00.559000,243.0,0 days 00:55:04.710000
0 days 00:00:34.440000,False,0 days 01:35:33.225000,0 days 01:34:01.678000,0 days 01:36:00.712000,2,McLaren,,0 days 01:34:58.785000,278.0,2020-11-15 11:14:02.180,Turkish Grand Prix,,231.0,False,0 days 01:34:24.719000,True,8.0,55,False,2020,278.0,INTERMEDIATE,3.0,SAI,1.0,False,0 days 00:01:59.034000,34.0,0 days 00:00:27.472000,0 days 00:00:57.122000,258.0,0 days 01:36:00.697000
0 days 00:00:49.689000,False,0 days 00:35:20.258000,0 days 00:33:26.325000,0 days 00:36:05.305000,2,Williams,,,226.0,2020-11-15 10:13:26.827,Turkish Grand Prix,0 days 00:32:40.476000,183.0,False,0 days 00:33:45.702000,True,20.0,6,False,2020,235.0,INTERMEDIATE,1.0,LAT,1.0,False,,1.0,0 days 00:00:45.099000,,189.0,0 days 00:36:05.426000
0 days 00:00:46.090000,False,0 days 00:52:43.856000,0 days 00:50:54.734000,0 days 00:53:14.221000,1,Williams,,0 days 00:51:57.766000,228.0,2020-11-15 10:30:55.236,Turkish Grand Prix,,215.0,False,0 days 00:51:18.981000,True,20.0,6,False,2020,262.0,INTERMEDIATE,2.0,LAT,1.0,False,0 days 00:02:19.487000,9.0,0 days 00:00:30.330000,0 days 00:01:03.067000,240.0,0 days 00:53:14.186000
0 days 00:00:35.838000,False,0 days 01:48:35.584000,0 days 01:46:47.061000,0 days 01:49:06.291000,1,Williams,,0 days 01:47:59.746000,259.0,2020-11-15 11:26:47.563,Turkish Grand Prix,0 days 01:49:05.806000,,False,0 days 01:47:23.183000,True,19.0,6,False,2020,268.0,INTERMEDIATE,3.0,LAT,1.0,False,0 days 00:02:19.230000,39.0,0 days 00:00:30.672000,0 days 00:01:12.720000,262.0,0 days 01:49:06.256000
0 days 00:00:49.079000,False,0 days 00:35:20.562000,0 days 00:33:26.325000,0 days 00:35:54.500000,2,Williams,,,204.0,2020-11-15 10:13:26.827,Turkish Grand Prix,0 days 00:32:31.136000,188.0,False,0 days 00:33:46.824000,True,17.0,63,False,2020,224.0,INTERMEDIATE,1.0,RUS,1.0,False,,1.0,0 days 00:00:33.994000,,156.0,0 days 00:35:54.728000
0 days 00:00:36.486000,False,0 days 01:34:47.956000,0 days 01:33:13.845000,0 days 01:35:16.645000,2,Williams,,0 days 01:34:11.470000,279.0,2020-11-15 11:13:14.347,Turkish Grand Prix,,228.0,False,0 days 01:33:35.987000,True,16.0,63,False,2020,273.0,INTERMEDIATE,2.0,RUS,1.0,False,0 days 00:02:02.800000,33.0,0 days 00:00:28.648000,0 days 00:00:57.666000,263.0,0 days 01:35:16.604000
0 days 00:00:35.173000,False,0 days 01:52:44.957000,0 days 01:51:12.154000,0 days 01:53:13.502000,1,Williams,,0 days 01:52:09.784000,274.0,2020-11-15 11:31:12.656,Turkish Grand Prix,,229.0,False,0 days 01:51:34.524000,True,16.0,63,False,2020,276.0,INTERMEDIATE,3.0,RUS,1.0,False,0 days 00:02:01.348000,43.0,0 days 00:00:28.504000,0 days 00:00:57.671000,269.0,0 days 01:53:13.461000
0 days 00:00:40.527000,False,0 days 00:51:13.035000,0 days 00:49:23.527000,0 days 00:51:42.967000,1,Alfa Romeo Racing,,0 days 00:50:32.508000,230.0,2020-11-15 10:29:24.029,Turkish Grand Prix,,218.0,False,0 days 00:49:53.765000,True,12.0,7,False,2020,269.0,INTERMEDIATE,2.0,RAI,1.0,False,0 days 00:02:19.440000,9.0,0 days 00:00:29.896000,0 days 00:01:09.017000,237.0,0 days 00:51:42.931000
0 days 00:00:36.027000,False,0 days 01:31:34.982000,0 days 01:29:49.410000,0 days 01:32:03.416000,1,Alfa Romeo Racing,,0 days 01:30:58.955000,260.0,2020-11-15 11:09:49.912,Turkish Grand Prix,,226.0,False,0 days 01:30:20.118000,False,17.0,7,False,2020,278.0,INTERMEDIATE,3.0,RAI,4.0,False,0 days 00:02:14.006000,31.0,0 days 00:00:28.398000,0 days 00:01:09.581000,256.0,0 days 01:32:03.380000
0 days 00:00:33.923000,False,0 days 02:06:31.028000,0 days 02:04:57.622000,0 days 02:06:59.158000,1,Alfa Romeo Racing,,0 days 02:05:57.105000,273.0,2020-11-15 11:44:58.124,Turkish Grand Prix,,231.0,False,0 days 02:05:20.267000,True,15.0,7,False,2020,280.0,INTERMEDIATE,4.0,RAI,1.0,False,0 days 00:02:01.536000,51.0,0 days 00:00:28.094000,0 days 00:00:59.519000,261.0,0 days 02:06:59.122000
0 days 00:00:39.755000,False,0 days 00:49:29.148000,0 days 00:47:49.292000,0 days 00:49:58.469000,1,Mercedes,,0 days 00:48:49.393000,238.0,2020-11-15 10:27:49.794,Turkish Grand Prix,,223.0,False,0 days 00:48:12.108000,False,19.0,77,False,2020,274.0,INTERMEDIATE,2.0,BOT,4.0,False,0 days 00:02:09.177000,8.0,0 days 00:00:29.308000,0 days 00:01:00.114000,239.0,0 days 00:49:58.456000
0 days 00:00:35.961000,False,0 days 01:59:08.613000,0 days 01:57:35.378000,0 days 01:59:37.311000,2,Mercedes,,0 days 01:58:32.652000,290.0,2020-11-15 11:37:35.880,Turkish Grand Prix,,234.0,False,0 days 01:57:57.660000,True,15.0,77,False,2020,277.0,INTERMEDIATE,3.0,BOT,1.0,False,0 days 00:02:01.933000,47.0,0 days 00:00:28.685000,0 days 00:00:57.287000,266.0,0 days 01:59:37.298000
0 days 00:00:40.844000,False,0 days 00:51:38.003000,0 days 00:49:52.461000,0 days 00:52:08.204000,1,Haas F1 Team,,0 days 00:50:57.159000,222.0,2020-11-15 10:29:52.963,Turkish Grand Prix,,213.0,False,0 days 00:50:18.580000,True,19.0,8,False,2020,266.0,INTERMEDIATE,2.0,GRO,1.0,False,0 days 00:02:15.743000,9.0,0 days 00:00:30.206000,0 days 00:01:04.693000,228.0,0 days 00:52:08.209000
0 days 00:00:34.867000,False,0 days 01:42:36.875000,0 days 01:40:55.536000,0 days 01:43:05.252000,1,Haas F1 Team,,0 days 01:42:02.008000,264.0,2020-11-15 11:20:56.038,Turkish Grand Prix,,227.0,False,0 days 01:41:26.416000,True,17.0,8,False,2020,275.0,INTERMEDIATE,3.0,GRO,1.0,False,0 days 00:02:09.716000,37.0,0 days 00:00:28.382000,0 days 00:01:06.467000,255.0,0 days 01:43:05.257000
0 days 00:00:42.010000,False,0 days 00:51:24.719000,0 days 00:49:38.529000,0 days 00:51:54.892000,1,Alfa Romeo Racing,,0 days 00:50:42.709000,220.0,2020-11-15 10:29:39.031,Turkish Grand Prix,,211.0,False,0 days 00:50:03.391000,True,17.0,99,False,2020,268.0,INTERMEDIATE,2.0,GIO,1.0,False,0 days 00:02:16.363000,9.0,0 days 00:00:30.157000,0 days 00:01:04.196000,207.0,0 days 00:51:54.876000
0 days 00:01:17.873000,False,0 days 01:57:35.309000,0 days 01:55:00.402000,0 days 01:58:35.913000,1,AlphaTauri,,,193.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,52.0,False,0 days 01:55:23.556000,True,9.0,10,False,2020,50.0,HARD,2.0,GAS,1.0,False,,2.0,0 days 00:01:00.604000,,78.0,0 days 01:58:36.134000
0 days 00:00:41.102000,False,0 days 02:42:35.762000,0 days 02:41:03.636000,0 days 02:42:59.135000,1,AlphaTauri,,0 days 02:41:54.660000,226.0,2020-11-29 16:21:03.688,Bahrain Grand Prix,,282.0,False,0 days 02:41:26.465000,True,9.0,10,False,2020,252.0,HARD,3.0,GAS,1.0,False,0 days 00:01:55.499000,26.0,0 days 00:00:23.373000,0 days 00:00:51.024000,233.0,0 days 02:42:59.135000
0 days 00:01:22.853000,False,0 days 01:57:28.039000,0 days 01:55:00.402000,0 days 01:58:18.524000,1,Racing Point,,,126.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,52.0,False,0 days 01:55:10.903000,False,3.0,11,False,2020,74.0,MEDIUM,2.0,PER,6.0,False,,2.0,0 days 00:00:50.485000,,73.0,0 days 01:58:18.963000
0 days 00:00:41.467000,False,0 days 02:34:08.837000,0 days 02:32:36.661000,0 days 02:34:32.278000,1,Racing Point,,0 days 02:33:27.370000,224.0,2020-11-29 16:12:36.713,Bahrain Grand Prix,,283.0,False,0 days 02:32:59.315000,True,5.0,11,False,2020,254.0,HARD,3.0,PER,1.0,False,0 days 00:01:55.617000,21.0,0 days 00:00:23.441000,0 days 00:00:50.709000,239.0,0 days 02:34:32.278000
0 days 00:00:41.084000,False,0 days 02:59:50.541000,0 days 02:58:18.665000,0 days 03:00:13.653000,1,Racing Point,,0 days 02:59:09.457000,229.0,2020-11-29 16:38:18.717,Bahrain Grand Prix,,298.0,False,0 days 02:58:41.580000,True,5.0,11,False,2020,263.0,HARD,4.0,PER,1.0,False,0 days 00:01:54.988000,37.0,0 days 00:00:23.112000,0 days 00:00:50.792000,240.0,0 days 03:00:13.653000
0 days 00:01:18.606000,False,0 days 01:57:38.535000,0 days 01:55:00.402000,0 days 01:58:45.470000,1,Ferrari,,,164.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,87.0,False,0 days 01:55:29.444000,False,12.0,16,False,2020,129.0,MEDIUM,2.0,LEC,3.0,False,,2.0,0 days 00:01:06.935000,,82.0,0 days 01:58:45.577000
0 days 00:00:40.299000,False,0 days 02:39:27.500000,0 days 02:37:55.560000,0 days 02:39:50.783000,1,Ferrari,,0 days 02:38:47.201000,220.0,2020-11-29 16:17:55.612,Bahrain Grand Prix,,282.0,False,0 days 02:38:19.050000,True,12.0,16,False,2020,263.0,HARD,3.0,LEC,1.0,False,0 days 00:01:55.223000,24.0,0 days 00:00:23.283000,0 days 00:00:51.641000,236.0,0 days 02:39:50.783000
0 days 00:00:40.431000,False,0 days 03:07:01.863000,0 days 03:05:29.969000,0 days 03:07:25.161000,1,Ferrari,,0 days 03:06:21.432000,223.0,2020-11-29 16:45:30.021,Bahrain Grand Prix,,283.0,False,0 days 03:05:53.134000,False,12.0,16,False,2020,264.0,HARD,4.0,LEC,2.0,False,0 days 00:01:55.192000,41.0,0 days 00:00:23.298000,0 days 00:00:51.463000,238.0,0 days 03:07:25.161000
0 days 00:01:19.062000,False,0 days 01:57:37.420000,0 days 01:55:00.402000,0 days 01:58:44.184000,1,Racing Point,,,184.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,55.0,False,0 days 01:55:34.699000,False,11.0,18,False,2020,136.0,MEDIUM,2.0,STR,6.0,False,,2.0,0 days 00:01:06.764000,,90.0,0 days 01:58:44.557000
0 days 00:01:27.340000,False,0 days 01:57:51.885000,0 days 01:55:00.402000,0 days 01:59:01.955000,1,Haas F1 Team,,,198.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,51.0,False,0 days 01:55:40.961000,True,17.0,20,False,2020,240.0,HARD,2.0,MAG,1.0,False,,2.0,0 days 00:01:10.070000,,82.0,0 days 01:59:02.096000
0 days 00:00:51.876000,False,0 days 02:03:47.071000,0 days 02:01:48.671000,0 days 02:04:15.523000,4,Haas F1 Team,,0 days 02:02:55.195000,173.0,2020-11-29 15:41:48.723,Bahrain Grand Prix,,222.0,False,0 days 02:02:25.163000,True,18.0,20,False,2020,251.0,HARD,3.0,MAG,1.0,False,0 days 00:02:26.852000,4.0,0 days 00:00:28.452000,0 days 00:01:06.524000,233.0,0 days 02:04:15.523000
0 days 00:00:41.507000,False,0 days 02:46:23.047000,0 days 02:44:48.364000,0 days 02:46:46.822000,1,Haas F1 Team,,0 days 02:45:41.540000,223.0,2020-11-29 16:24:48.416,Bahrain Grand Prix,,279.0,False,0 days 02:45:12.616000,False,18.0,20,False,2020,260.0,HARD,4.0,MAG,3.0,False,0 days 00:01:58.458000,28.0,0 days 00:00:23.775000,0 days 00:00:53.176000,230.0,0 days 02:46:46.822000
0 days 00:00:57.457000,False,0 days 03:29:37.405000,0 days 03:27:40.273000,0 days 03:30:09.894000,4,Haas F1 Team,,0 days 03:28:39.948000,211.0,2020-11-29 17:07:40.325,Bahrain Grand Prix,,189.0,False,0 days 03:28:04.389000,True,17.0,20,False,2020,186.0,SOFT,5.0,MAG,1.0,False,0 days 00:02:29.621000,54.0,0 days 00:00:32.489000,0 days 00:00:59.675000,161.0,0 days 03:30:09.894000
0 days 00:01:22.740000,False,0 days 01:57:30.763000,0 days 01:55:00.402000,0 days 01:58:25.146000,1,Red Bull Racing,,,125.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,49.0,False,0 days 01:55:13.449000,False,5.0,23,False,2020,59.0,MEDIUM,2.0,ALB,2.0,False,,2.0,0 days 00:00:54.383000,,80.0,0 days 01:58:25.231000
0 days 00:00:40.974000,False,0 days 02:32:37.322000,0 days 02:31:05.419000,0 days 02:33:00.768000,1,Red Bull Racing,,0 days 02:31:56.348000,222.0,2020-11-29 16:11:05.471,Bahrain Grand Prix,,282.0,False,0 days 02:31:27.934000,False,7.0,23,False,2020,260.0,MEDIUM,3.0,ALB,5.0,False,0 days 00:01:55.349000,20.0,0 days 00:00:23.446000,0 days 00:00:50.929000,233.0,0 days 02:33:00.768000
0 days 00:00:40.889000,False,0 days 02:56:45.363000,0 days 02:55:13.870000,0 days 02:57:08.637000,1,Red Bull Racing,,0 days 02:56:04.474000,223.0,2020-11-29 16:35:13.922,Bahrain Grand Prix,,283.0,False,0 days 02:55:36.028000,True,6.0,23,False,2020,256.0,HARD,4.0,ALB,1.0,False,0 days 00:01:54.767000,35.0,0 days 00:00:23.274000,0 days 00:00:50.604000,235.0,0 days 02:57:08.637000
0 days 00:01:11.406000,False,0 days 01:57:44.038000,0 days 01:55:00.402000,0 days 01:58:54.516000,1,AlphaTauri,,,200.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,45.0,False,0 days 01:56:00.548000,False,15.0,26,False,2020,188.0,SOFT,2.0,KVY,4.0,False,,2.0,0 days 00:01:10.478000,,214.0,0 days 01:58:54.699000
0 days 00:00:41.327000,False,0 days 02:29:56.569000,0 days 02:28:11.269000,0 days 02:30:20.023000,1,AlphaTauri,,0 days 02:29:15.242000,222.0,2020-11-29 16:08:11.321,Bahrain Grand Prix,,280.0,False,0 days 02:28:46.947000,True,17.0,26,False,2020,246.0,HARD,3.0,KVY,1.0,False,0 days 00:02:08.754000,18.0,0 days 00:00:23.454000,0 days 00:01:03.973000,231.0,0 days 02:30:20.023000
0 days 00:00:40.899000,False,0 days 02:56:02.925000,0 days 02:54:31.245000,0 days 02:56:26.047000,1,AlphaTauri,,0 days 02:55:22.026000,224.0,2020-11-29 16:34:31.297,Bahrain Grand Prix,,286.0,False,0 days 02:54:53.727000,True,18.0,26,False,2020,257.0,HARD,4.0,KVY,1.0,False,0 days 00:01:54.802000,34.0,0 days 00:00:23.122000,0 days 00:00:50.781000,232.0,0 days 02:56:26.047000
0 days 00:01:19.325000,False,0 days 01:57:31.189000,0 days 01:55:00.402000,0 days 01:58:26.598000,1,Renault,,,161.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,52.0,False,0 days 01:55:17.030000,False,6.0,3,False,2020,79.0,MEDIUM,2.0,RIC,5.0,False,,2.0,0 days 00:00:55.409000,,160.0,0 days 01:58:26.918000
0 days 00:00:40.679000,False,0 days 02:27:59.569000,0 days 02:26:27.992000,0 days 02:28:22.982000,1,Renault,,0 days 02:27:18.890000,221.0,2020-11-29 16:06:28.044,Bahrain Grand Prix,,284.0,False,0 days 02:26:50.913000,True,18.0,3,False,2020,256.0,HARD,3.0,RIC,1.0,False,0 days 00:01:54.990000,17.0,0 days 00:00:23.413000,0 days 00:00:50.898000,237.0,0 days 02:28:22.982000
0 days 00:00:41.278000,False,0 days 03:00:25.531000,0 days 02:58:53.107000,0 days 03:00:48.828000,1,Renault,,0 days 02:59:44.253000,223.0,2020-11-29 16:38:53.159,Bahrain Grand Prix,,294.0,False,0 days 02:59:16.194000,True,11.0,3,False,2020,256.0,HARD,4.0,RIC,1.0,False,0 days 00:01:55.721000,37.0,0 days 00:00:23.297000,0 days 00:00:51.146000,235.0,0 days 03:00:48.828000
0 days 00:01:17.338000,False,0 days 01:57:33.827000,0 days 01:55:00.402000,0 days 01:58:31.591000,1,Renault,,,184.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,42.0,False,0 days 01:55:25.564000,False,8.0,31,False,2020,89.0,MEDIUM,2.0,OCO,5.0,False,,2.0,0 days 00:00:57.764000,,93.0,0 days 01:58:31.888000
0 days 00:00:42.551000,False,0 days 02:29:35.099000,0 days 02:28:01.153000,0 days 02:29:59.021000,1,Renault,,0 days 02:28:52.548000,222.0,2020-11-29 16:08:01.205,Bahrain Grand Prix,,286.0,False,0 days 02:28:23.586000,False,14.0,31,False,2020,248.0,MEDIUM,3.0,OCO,21.0,False,0 days 00:01:57.868000,18.0,0 days 00:00:23.922000,0 days 00:00:51.395000,238.0,0 days 02:29:59.021000
0 days 00:00:40.914000,False,0 days 02:57:15.799000,0 days 02:55:43.264000,0 days 02:57:39.428000,1,Renault,,0 days 02:56:34.885000,223.0,2020-11-29 16:35:43.316,Bahrain Grand Prix,,296.0,False,0 days 02:56:06.867000,True,12.0,31,False,2020,260.0,HARD,4.0,OCO,1.0,False,0 days 00:01:56.164000,35.0,0 days 00:00:23.629000,0 days 00:00:51.621000,237.0,0 days 02:57:39.428000
0 days 00:01:22.626000,False,0 days 01:57:27.165000,0 days 01:55:00.402000,0 days 01:58:16.226000,1,Red Bull Racing,,,117.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,59.0,False,0 days 01:55:09.655000,False,2.0,33,False,2020,77.0,MEDIUM,2.0,VER,2.0,False,,2.0,0 days 00:00:49.061000,,91.0,0 days 01:58:16.648000
0 days 00:00:40.169000,False,0 days 02:34:00.876000,0 days 02:32:29.784000,0 days 02:34:23.959000,1,Red Bull Racing,,0 days 02:33:20.707000,219.0,2020-11-29 16:12:29.836,Bahrain Grand Prix,,282.0,False,0 days 02:32:52.748000,True,2.0,33,False,2020,257.0,HARD,3.0,VER,1.0,False,0 days 00:01:54.175000,21.0,0 days 00:00:23.083000,0 days 00:00:50.923000,236.0,0 days 02:34:23.959000
0 days 00:00:39.913000,False,0 days 02:56:22.636000,0 days 02:54:50.002000,0 days 02:56:45.514000,1,Red Bull Racing,,0 days 02:55:42.723000,222.0,2020-11-29 16:34:50.054,Bahrain Grand Prix,,283.0,False,0 days 02:55:15.271000,True,3.0,33,False,2020,260.0,HARD,4.0,VER,1.0,False,0 days 00:01:55.512000,35.0,0 days 00:00:22.878000,0 days 00:00:52.721000,238.0,0 days 02:56:45.514000
0 days 00:00:40.126000,False,0 days 03:15:24.577000,0 days 03:13:54.306000,0 days 03:15:47.931000,1,Red Bull Racing,,0 days 03:14:44.451000,225.0,2020-11-29 16:53:54.358,Bahrain Grand Prix,,284.0,False,0 days 03:14:16.553000,False,2.0,33,False,2020,264.0,MEDIUM,5.0,VER,5.0,False,0 days 00:01:53.625000,47.0,0 days 00:00:23.354000,0 days 00:00:50.145000,237.0,0 days 03:15:47.931000
0 days 00:01:17.062000,False,0 days 01:57:31.971000,0 days 01:55:00.402000,0 days 01:58:28.652000,1,McLaren,,,181.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,73.0,False,0 days 01:55:27.902000,False,7.0,4,False,2020,91.0,MEDIUM,2.0,NOR,5.0,False,,2.0,0 days 00:00:56.681000,,140.0,0 days 01:58:28.829000
0 days 00:00:42.611000,False,0 days 02:31:09.054000,0 days 02:29:35.355000,0 days 02:31:32.818000,1,McLaren,,0 days 02:30:26.443000,221.0,2020-11-29 16:09:35.407,Bahrain Grand Prix,,278.0,False,0 days 02:29:58.426000,False,10.0,4,False,2020,234.0,MEDIUM,3.0,NOR,2.0,False,0 days 00:01:57.463000,19.0,0 days 00:00:23.764000,0 days 00:00:51.088000,232.0,0 days 02:31:32.818000
0 days 00:00:40.949000,False,0 days 03:03:19.119000,0 days 03:01:47.582000,0 days 03:03:42.582000,1,McLaren,,0 days 03:02:38.170000,224.0,2020-11-29 16:41:47.634,Bahrain Grand Prix,,280.0,False,0 days 03:02:10.563000,True,7.0,4,False,2020,235.0,HARD,4.0,NOR,1.0,False,0 days 00:01:55,39.0,0 days 00:00:23.463000,0 days 00:00:50.588000,236.0,0 days 03:03:42.582000
0 days 00:01:22.965000,False,0 days 01:57:25.976000,0 days 01:55:00.402000,0 days 01:58:15.257000,1,Mercedes,,,119.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,65.0,False,0 days 01:55:07.168000,False,1.0,44,False,2020,84.0,MEDIUM,2.0,HAM,5.0,False,,2.0,0 days 00:00:49.281000,,93.0,0 days 01:58:15.674000
0 days 00:00:41.144000,False,0 days 02:32:20.457000,0 days 02:30:49.092000,0 days 02:32:43.429000,1,Mercedes,,0 days 02:31:39.313000,222.0,2020-11-29 16:10:49.144,Bahrain Grand Prix,,280.0,False,0 days 02:31:11.420000,False,3.0,44,False,2020,257.0,MEDIUM,3.0,HAM,3.0,False,0 days 00:01:54.337000,20.0,0 days 00:00:22.972000,0 days 00:00:50.221000,237.0,0 days 02:32:43.429000
0 days 00:00:41.431000,False,0 days 02:57:51.261000,0 days 02:56:18.891000,0 days 02:58:14.402000,1,Mercedes,,0 days 02:57:09.830000,221.0,2020-11-29 16:36:18.943,Bahrain Grand Prix,,280.0,False,0 days 02:56:41.551000,True,1.0,44,False,2020,252.0,HARD,4.0,HAM,1.0,False,0 days 00:01:55.511000,36.0,0 days 00:00:23.141000,0 days 00:00:50.939000,238.0,0 days 02:58:14.402000
0 days 00:01:17.073000,False,0 days 01:57:37.078000,0 days 01:55:00.402000,0 days 01:58:39.875000,1,Ferrari,,,192.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,67.0,False,0 days 01:55:44.267000,True,10.0,5,False,2020,106.0,HARD,2.0,VET,1.0,False,,2.0,0 days 00:01:02.797000,,140.0,0 days 01:58:40.015000
0 days 00:00:40.979000,False,0 days 02:34:53.800000,0 days 02:33:21.380000,0 days 02:35:17.287000,1,Ferrari,,0 days 02:34:12.821000,210.0,2020-11-29 16:13:21.432,Bahrain Grand Prix,,280.0,False,0 days 02:33:45.592000,False,18.0,5,False,2020,262.0,MEDIUM,3.0,VET,4.0,False,0 days 00:01:55.907000,21.0,0 days 00:00:23.487000,0 days 00:00:51.441000,235.0,0 days 02:35:17.287000
0 days 00:00:40.516000,False,0 days 03:05:49.139000,0 days 03:04:16.708000,0 days 03:06:12.582000,1,Ferrari,,0 days 03:05:08.623000,213.0,2020-11-29 16:44:16.760,Bahrain Grand Prix,,296.0,False,0 days 03:04:40.467000,True,18.0,5,False,2020,268.0,HARD,4.0,VET,1.0,False,0 days 00:01:55.874000,40.0,0 days 00:00:23.443000,0 days 00:00:51.915000,237.0,0 days 03:06:12.582000
0 days 00:01:18.941000,False,0 days 01:57:40.025000,0 days 01:55:00.402000,0 days 01:58:48.659000,1,McLaren,,,203.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,53.0,False,0 days 01:55:39.163000,False,13.0,55,False,2020,98.0,SOFT,2.0,SAI,1.0,False,,2.0,0 days 00:01:08.634000,,71.0,0 days 01:58:48.810000
0 days 00:00:41.848000,False,0 days 02:36:04.055000,0 days 02:34:31.183000,0 days 02:36:27.754000,1,McLaren,,0 days 02:35:22.207000,223.0,2020-11-29 16:14:31.235,Bahrain Grand Prix,,282.0,False,0 days 02:34:53.964000,True,11.0,55,False,2020,245.0,MEDIUM,3.0,SAI,1.0,False,0 days 00:01:56.571000,22.0,0 days 00:00:23.699000,0 days 00:00:51.024000,235.0,0 days 02:36:27.754000
0 days 00:00:41.470000,False,0 days 03:05:02.498000,0 days 03:03:29.685000,0 days 03:05:25.814000,1,McLaren,,0 days 03:04:21.028000,227.0,2020-11-29 16:43:29.737,Bahrain Grand Prix,,281.0,False,0 days 03:03:53.465000,True,7.0,55,False,2020,251.0,HARD,4.0,SAI,1.0,False,0 days 00:01:56.129000,40.0,0 days 00:00:23.316000,0 days 00:00:51.343000,239.0,0 days 03:05:25.814000
0 days 00:01:20.236000,False,0 days 01:57:57.232000,0 days 01:55:00.402000,0 days 01:59:07.238000,1,Williams,,,206.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,75.0,False,0 days 01:55:47.761000,True,19.0,6,False,2020,242.0,MEDIUM,2.0,LAT,1.0,False,,2.0,0 days 00:01:10.006000,,66.0,0 days 01:59:07.627000
0 days 00:00:41.776000,False,0 days 02:36:29.349000,0 days 02:34:56.497000,0 days 02:36:53.035000,1,Williams,,0 days 02:35:47.573000,221.0,2020-11-29 16:14:56.549,Bahrain Grand Prix,,282.0,False,0 days 02:35:19.057000,True,18.0,6,False,2020,259.0,MEDIUM,3.0,LAT,1.0,False,0 days 00:01:56.538000,22.0,0 days 00:00:23.686000,0 days 00:00:51.076000,235.0,0 days 02:36:53.035000
0 days 00:00:40.856000,False,0 days 03:02:39.263000,0 days 03:01:07.988000,0 days 03:03:02.600000,1,Williams,,0 days 03:01:58.407000,225.0,2020-11-29 16:41:08.040,Bahrain Grand Prix,,280.0,False,0 days 03:01:30.334000,False,18.0,6,False,2020,257.0,HARD,4.0,LAT,2.0,False,0 days 00:01:54.612000,38.0,0 days 00:00:23.337000,0 days 00:00:50.419000,238.0,0 days 03:03:02.600000
0 days 00:01:18.964000,False,0 days 01:57:55.527000,0 days 01:55:00.402000,0 days 01:59:03.631000,1,Williams,,,197.0,2020-11-29 15:35:00.454,Bahrain Grand Prix,,64.0,False,0 days 01:55:58.473000,True,18.0,63,False,2020,220.0,MEDIUM,2.0,RUS,1.0,False,,2.0,0 days 00:01:08.104000,,228.0,0 days 01:59:03.797000
