LapNumber,TyreLife,FreshTyre,Position,Stint,SpeedFL,Year,LapTime_seconds,has_safety_car,has_vsc,has_red_flag,has_yellow,Compound_encoded,Driver_encoded,RaceName_encoded
47.0,1.0,True,10.0,5.0,309.0,2023,92.202,0,0,0,0,1,6,29
19.0,1.0,True,11.0,4.0,297.0,2023,93.995,0,0,0,0,2,9,29
47.0,4.0,False,9.0,5.0,319.0,2023,93.529,0,0,0,0,1,9,29
27.0,1.0,True,13.0,4.0,303.0,2023,98.254,0,0,0,0,2,29,29
56.0,4.0,False,10.0,5.0,303.0,2023,94.303,0,0,0,0,1,29,29
15.0,1.0,True,15.0,4.0,304.0,2023,93.781,0,0,0,0,2,20,29
32.0,4.0,False,14.0,5.0,306.0,2023,94.638,0,0,0,0,1,20,29
52.0,1.0,True,12.0,6.0,310.0,2023,92.038,0,0,0,0,1,20,29
18.0,1.0,True,15.0,4.0,298.0,2023,93.757,0,0,0,0,1,27,29
45.0,1.0,True,13.0,5.0,300.0,2023,94.677,0,0,0,0,1,27,29
22.0,4.0,False,15.0,4.0,299.0,2023,96.993,0,0,0,0,1,10,29
47.0,4.0,False,13.0,5.0,300.0,2023,95.519,0,0,0,0,1,10,29
3.0,5.0,False,17.0,3.0,303.0,2023,103.821,0,0,0,0,1,24,29
27.0,1.0,True,15.0,4.0,320.0,2023,95.968,0,0,0,0,2,24,29
56.0,1.0,True,14.0,5.0,320.0,2023,94.215,0,0,0,0,1,24,29
3.0,2.0,False,16.0,3.0,301.0,2023,109.154,0,0,0,0,2,22,29
25.0,4.0,False,16.0,4.0,300.0,2023,94.16,0,0,0,0,1,22,29
53.0,6.0,False,15.0,5.0,304.0,2023,93.762,0,0,0,0,1,22,29
20.0,1.0,True,11.0,4.0,299.0,2023,93.721,0,0,0,0,2,25,29
46.0,4.0,False,11.0,5.0,295.0,2023,94.153,0,0,0,0,1,25,29
19.0,1.0,True,13.0,4.0,314.0,2023,94.722,0,0,0,0,2,3,29
16.0,1.0,True,15.0,4.0,293.0,2023,94.953,0,0,0,0,2,32,29
17.0,1.0,True,10.0,2.0,313.0,2023,122.018,0,0,0,0,3,30,17
18.0,1.0,True,10.0,2.0,308.0,2023,117.332,0,0,0,0,3,6,17
2.0,1.0,True,18.0,2.0,310.0,2023,145.089,0,1,0,0,3,21,17
2.0,2.0,False,19.0,2.0,312.0,2023,136.058,0,1,0,0,3,2,17
22.0,1.0,True,3.0,2.0,314.0,2023,117.531,0,0,0,0,3,15,17
16.0,1.0,True,16.0,2.0,315.0,2023,116.51,0,0,0,0,3,27,17
15.0,1.0,True,17.0,2.0,308.0,2023,116.111,0,0,0,0,3,16,17
11.0,1.0,True,19.0,2.0,315.0,2023,119.18,0,0,0,0,2,29,17
22.0,1.0,True,19.0,3.0,314.0,2023,120.216,0,0,0,0,3,29,17
17.0,1.0,True,13.0,2.0,314.0,2023,117.184,0,0,0,0,3,1,17
13.0,1.0,True,18.0,2.0,307.0,2023,117.413,0,0,0,0,3,10,17
27.0,1.0,True,16.0,3.0,264.0,2023,148.855,1,0,0,0,3,10,17
18.0,1.0,False,19.0,2.0,311.0,2023,118.992,0,0,0,0,3,24,17
21.0,1.0,True,12.0,2.0,311.0,2023,116.373,0,0,0,0,3,20,17
18.0,1.0,False,18.0,2.0,319.0,2023,119.931,0,0,0,0,2,9,17
27.0,1.0,True,17.0,3.0,300.0,2023,147.579,1,0,0,0,3,9,17
16.0,1.0,True,13.0,2.0,319.0,2023,115.47,0,0,0,0,3,25,17
2.0,1.0,True,20.0,2.0,304.0,2023,147.981,0,1,0,0,3,3,17
25.0,1.0,True,18.0,3.0,306.0,2023,118.901,0,0,0,0,2,3,17
17.0,2.0,False,16.0,2.0,308.0,2023,118.267,0,0,0,0,3,22,17
44.0,2.0,False,11.0,3.0,312.0,2023,112.939,0,0,0,0,2,22,17
17.0,1.0,True,7.0,2.0,211.0,2023,110.188,0,0,0,0,3,30,1
44.0,1.0,True,1.0,3.0,216.0,2023,108.17,0,0,0,0,3,30,1
18.0,1.0,True,5.0,2.0,212.0,2023,110.342,0,0,0,0,3,15,1
36.0,1.0,True,6.0,3.0,214.0,2023,108.82,0,0,0,0,3,15,1
15.0,1.0,True,12.0,2.0,215.0,2023,109.517,0,0,0,0,3,25,1
35.0,1.0,True,9.0,3.0,219.0,2023,109.329,0,0,0,0,3,25,1
18.0,1.0,True,12.0,2.0,211.0,2023,109.031,0,0,0,0,3,21,1
43.0,1.0,True,6.0,3.0,215.0,2023,108.079,0,0,0,0,3,21,1
15.0,1.0,True,13.0,2.0,215.0,2023,113.2,0,0,0,0,3,19,1
34.0,1.0,True,10.0,3.0,214.0,2023,107.697,0,0,0,0,3,19,1
14.0,1.0,True,15.0,2.0,208.0,2023,110.084,0,0,0,0,3,22,1
37.0,1.0,True,10.0,3.0,214.0,2023,107.533,0,0,0,0,3,22,1
13.0,2.0,False,18.0,2.0,212.0,2023,110.005,0,0,0,0,3,2,1
37.0,2.0,False,12.0,3.0,214.0,2023,110.279,0,0,0,0,3,2,1
23.0,1.0,True,11.0,2.0,212.0,2023,110.404,0,0,0,0,3,29,1
16.0,1.0,True,15.0,2.0,213.0,2023,110.835,0,0,0,0,3,9,1
36.0,1.0,True,12.0,3.0,215.0,2023,108.781,0,0,0,0,3,9,1
23.0,2.0,False,14.0,2.0,213.0,2023,108.971,0,0,0,0,3,28,1
43.0,1.0,True,12.0,3.0,217.0,2023,108.24,0,0,0,0,2,28,1
8.0,1.0,True,19.0,2.0,211.0,2023,110.258,0,0,0,0,3,24,1
32.0,1.0,True,18.0,3.0,212.0,2023,110.058,0,0,0,0,3,24,1
16.0,1.0,True,16.0,2.0,211.0,2023,110.615,0,0,0,0,3,20,1
18.0,1.0,True,15.0,2.0,211.0,2023,111.405,0,0,0,0,3,6,1
33.0,1.0,True,18.0,3.0,214.0,2023,111.301,0,0,0,0,3,6,1
17.0,1.0,True,19.0,2.0,211.0,2023,111.901,0,0,0,0,3,1,1
44.0,1.0,True,17.0,3.0,216.0,2023,109.385,0,0,0,0,3,1,1
14.0,1.0,True,19.0,2.0,211.0,2023,110.743,0,0,0,0,3,10,1
34.0,1.0,True,18.0,3.0,212.0,2023,110.198,0,0,0,0,3,10,1
16.0,1.0,True,20.0,2.0,213.0,2023,111.904,0,0,0,0,3,27,1
42.0,1.0,True,20.0,3.0,216.0,2023,110.027,0,0,0,0,3,27,1
14.0,1.0,True,20.0,2.0,211.0,2023,112.402,0,0,0,0,3,32,1
38.0,1.0,True,20.0,3.0,215.0,2023,110.896,0,0,0,0,2,32,1
24.0,1.0,True,16.0,2.0,211.0,2023,109.257,0,0,0,0,3,26,1
30.0,1.0,True,19.0,2.0,211.0,2023,113.086,0,0,0,0,2,3,1
6.0,1.0,True,20.0,2.0,213.0,2023,110.942,0,0,0,0,3,16,1
23.0,1.0,True,20.0,3.0,210.0,2023,111.422,0,0,0,0,3,16,1
22.0,1.0,True,11.0,2.0,251.0,2020,109.983,1,0,0,0,3,6,3
52.0,31.0,False,8.0,3.0,123.0,2020,115.197,1,0,0,0,3,6,3
22.0,1.0,True,7.0,2.0,259.0,2020,109.475,1,0,0,0,2,21,3
52.0,31.0,False,4.0,3.0,145.0,2020,116.971,1,0,0,0,2,21,3
22.0,1.0,True,8.0,2.0,243.0,2020,110.117,1,0,0,0,3,15,3
47.0,1.0,True,8.0,3.0,251.0,2020,107.833,1,0,0,0,2,15,3
52.0,6.0,False,7.0,4.0,126.0,2020,115.821,1,0,0,0,2,15,3
22.0,1.0,True,5.0,2.0,219.0,2020,110.964,1,0,0,0,3,1,3
47.0,4.0,False,5.0,3.0,256.0,2020,109.417,1,0,0,0,1,1,3
52.0,9.0,False,5.0,4.0,139.0,2020,116.349,1,0,0,0,1,1,3
22.0,1.0,True,12.0,2.0,257.0,2020,104.17,1,0,0,0,3,12,3
47.0,1.0,True,12.0,3.0,256.0,2020,108.009,1,0,0,0,1,12,3
52.0,6.0,False,11.0,4.0,128.0,2020,114.212,1,0,0,0,1,12,3
22.0,1.0,True,13.0,2.0,258.0,2020,100.493,1,0,0,0,3,20,3
52.0,31.0,False,10.0,3.0,130.0,2020,114.426,1,0,0,0,3,20,3
22.0,1.0,True,6.0,2.0,219.0,2020,110.203,1,0,0,0,3,19,3
47.0,1.0,True,7.0,3.0,174.0,2020,109.362,1,0,0,0,2,19,3
52.0,6.0,False,6.0,4.0,115.0,2020,116.164,1,0,0,0,2,19,3
22.0,1.0,True,4.0,2.0,174.0,2020,116.918,1,0,0,0,3,9,3
52.0,31.0,False,3.0,3.0,136.0,2020,117.246,1,0,0,0,3,9,3
22.0,1.0,True,10.0,2.0,241.0,2020,110.02,1,0,0,0,3,31,3
47.0,1.0,True,14.0,3.0,248.0,2020,110.124,1,0,0,0,1,31,3
52.0,6.0,False,12.0,4.0,117.0,2020,112.817,1,0,0,0,1,31,3
22.0,1.0,True,9.0,2.0,257.0,2020,112.463,1,0,0,0,3,26,3
48.0,1.0,True,10.0,3.0,169.0,2020,117.478,1,0,0,0,2,26,3
52.0,5.0,False,9.0,4.0,133.0,2020,114.877,1,0,0,0,2,26,3
22.0,22.0,True,2.0,1.0,117.0,2020,120.782,0,0,0,0,2,13,3
47.0,22.0,True,1.0,2.0,270.0,2020,97.124,0,0,0,0,3,13,3
52.0,2.0,True,1.0,3.0,116.0,2020,112.812,1,0,0,0,1,13,3
21.0,1.0,True,15.0,2.0,226.0,2020,134.065,1,0,0,0,3,25,3
20.0,1.0,True,16.0,2.0,237.0,2020,103.423,1,0,0,1,3,23,3
47.0,1.0,True,13.0,3.0,243.0,2020,108.39,1,0,0,0,1,23,3
23.0,1.0,True,3.0,2.0,203.0,2020,122.933,1,0,0,0,3,3,3
53.0,31.0,False,2.0,3.0,137.0,2020,117.837,1,0,0,0,3,3,3
16.0,16.0,True,2.0,1.0,267.0,2020,92.297,0,0,0,0,2,8,3
21.0,1.0,True,14.0,2.0,182.0,2020,137.383,1,0,0,0,3,7,3
52.0,2.0,False,13.0,4.0,103.0,2020,112.419,1,0,0,0,1,7,3
45.0,1.0,True,14.0,2.0,283.0,2020,86.116,0,0,0,0,1,23,28
33.0,1.0,True,13.0,2.0,275.0,2020,90.322,0,0,0,0,2,26,28
67.0,1.0,True,9.0,3.0,279.0,2020,86.082,0,0,0,0,1,26,28
28.0,1.0,True,2.0,2.0,276.0,2020,85.661,0,0,0,0,2,9,28
25.0,1.0,True,3.0,2.0,272.0,2020,84.818,0,0,0,0,2,30,28
69.0,1.0,True,3.0,3.0,279.0,2020,85.459,0,0,0,0,1,30,28
35.0,1.0,True,3.0,2.0,279.0,2020,85.416,0,0,0,0,2,3,28
36.0,1.0,True,7.0,2.0,275.0,2020,87.167,0,0,0,0,2,1,28
25.0,1.0,True,18.0,2.0,268.0,2020,87.546,0,0,0,0,3,6,28
50.0,1.0,True,17.0,3.0,273.0,2020,86.787,0,0,0,0,1,6,28
38.0,1.0,True,7.0,2.0,274.0,2020,85.771,0,0,0,0,1,24,28
40.0,1.0,True,10.0,2.0,270.0,2020,87.871,0,0,0,0,2,19,28
35.0,1.0,True,17.0,2.0,277.0,2020,86.229,0,0,0,0,2,25,28
34.0,1.0,True,11.0,2.0,273.0,2020,85.635,0,0,0,0,2,28,28
37.0,1.0,True,14.0,2.0,270.0,2020,87.94,0,0,0,0,3,12,28
2.0,1.0,True,19.0,2.0,132.0,2020,135.603,1,0,0,0,3,15,28
32.0,1.0,True,17.0,2.0,269.0,2020,86.926,0,0,0,0,2,16,28
39.0,1.0,True,8.0,2.0,276.0,2020,86.407,0,0,0,0,2,21,28
33.0,1.0,True,17.0,2.0,275.0,2020,86.838,0,0,0,0,1,13,28
40.0,1.0,True,14.0,2.0,286.0,2020,87.026,0,0,0,0,1,7,28
38.0,1.0,True,15.0,2.0,272.0,2020,87.914,0,0,0,0,2,8,28
5.0,1.0,True,16.0,2.0,247.0,2020,110.086,0,0,0,1,2,20,14
32.0,1.0,True,17.0,3.0,252.0,2020,102.97,0,0,0,0,3,20,14
4.0,1.0,True,3.0,2.0,242.0,2020,113.821,0,0,0,1,2,9,14
38.0,1.0,True,1.0,3.0,249.0,2020,100.605,0,0,0,0,2,9,14
67.0,4.0,False,1.0,4.0,254.0,2020,99.908,0,0,0,0,1,9,14
3.0,1.0,True,19.0,2.0,245.0,2020,114.775,0,0,0,0,2,3,14
34.0,4.0,False,4.0,3.0,252.0,2020,98.262,0,0,0,0,2,3,14
50.0,1.0,True,3.0,4.0,255.0,2020,97.094,0,0,0,0,3,3,14
4.0,1.0,True,9.0,2.0,247.0,2020,117.475,0,0,0,1,2,28,14
36.0,6.0,False,4.0,3.0,248.0,2020,100.902,0,0,0,0,2,28,14
53.0,1.0,True,4.0,4.0,251.0,2020,98.188,0,0,0,0,3,28,14
4.0,1.0,True,12.0,2.0,241.0,2020,113.691,0,0,0,1,2,21,14
36.0,1.0,True,10.0,3.0,252.0,2020,100.279,0,0,0,0,3,21,14
4.0,1.0,True,13.0,2.0,241.0,2020,117.261,0,0,0,1,2,31,14
30.0,1.0,True,12.0,3.0,254.0,2020,101.18,0,0,0,0,3,31,14
3.0,4.0,False,18.0,2.0,243.0,2020,113.361,0,0,0,0,1,15,14
21.0,1.0,True,15.0,3.0,247.0,2020,104.896,0,0,0,0,3,15,14
5.0,1.0,True,2.0,2.0,246.0,2020,107.204,0,0,0,1,2,30,14
37.0,1.0,True,2.0,3.0,252.0,2020,100.097,0,0,0,0,3,30,14
5.0,1.0,True,18.0,2.0,247.0,2020,109.478,0,0,0,1,2,19,14
36.0,1.0,True,15.0,3.0,250.0,2020,102.311,0,0,0,0,3,19,14
4.0,1.0,True,16.0,2.0,246.0,2020,115.83,0,0,0,1,2,26,14
41.0,1.0,True,11.0,3.0,249.0,2020,99.868,0,0,0,1,3,26,14
4.0,1.0,True,18.0,2.0,247.0,2020,112.9,0,0,0,1,1,6,14
5.0,1.0,True,11.0,2.0,247.0,2020,111.736,0,0,0,1,2,24,14
44.0,1.0,False,9.0,3.0,249.0,2020,99.42,0,0,0,0,2,24,14
5.0,1.0,True,17.0,2.0,246.0,2020,106.226,0,0,0,1,1,25,14
20.0,1.0,True,18.0,3.0,243.0,2020,101.469,0,0,0,0,2,25,14
51.0,5.0,False,18.0,4.0,250.0,2020,100.66,0,0,0,0,2,25,14
4.0,1.0,True,14.0,2.0,246.0,2020,111.95,0,0,0,1,2,1,14
35.0,1.0,True,10.0,3.0,250.0,2020,101.225,0,0,0,0,3,1,14
5.0,1.0,True,20.0,3.0,238.0,2020,124.508,0,0,0,0,2,13,14
32.0,4.0,False,19.0,4.0,241.0,2020,118.604,0,0,0,0,2,13,14
40.0,11.0,False,19.0,5.0,250.0,2020,110.15,0,0,0,0,1,13,14
53.0,1.0,True,19.0,6.0,248.0,2020,106.84,0,0,0,0,3,13,14
36.0,34.0,True,8.0,2.0,249.0,2020,103.831,0,0,0,0,3,16,14
2.0,1.0,True,20.0,2.0,236.0,2020,119.691,0,0,0,0,1,12,14
19.0,1.0,True,18.0,3.0,247.0,2020,104.066,0,0,0,0,3,12,14
35.0,32.0,False,14.0,2.0,249.0,2020,103.606,0,0,0,0,3,8,14
5.0,1.0,True,19.0,2.0,245.0,2020,108.244,0,0,0,0,1,7,14
21.0,1.0,True,18.0,3.0,247.0,2020,102.963,0,0,0,0,2,7,14
41.0,1.0,True,18.0,4.0,252.0,2020,101.758,0,0,0,1,3,7,14
4.0,1.0,True,19.0,2.0,249.0,2020,111.984,0,0,0,1,2,23,14
34.0,1.0,True,17.0,3.0,247.0,2020,109.464,0,0,0,0,3,23,14
13.0,1.0,True,13.0,2.0,238.0,2020,147.726,1,0,0,0,3,6,7
14.0,1.0,True,9.0,2.0,173.0,2020,148.537,1,0,0,0,3,28,7
7.0,1.0,True,18.0,2.0,249.0,2020,114.67,0,0,0,0,3,1,7
31.0,4.0,False,17.0,3.0,253.0,2020,117.525,0,0,0,0,2,1,7
13.0,1.0,True,8.0,2.0,240.0,2020,146.815,1,0,0,0,3,24,7
13.0,1.0,True,11.0,2.0,238.0,2020,146.626,1,0,0,0,3,20,7
51.0,4.0,False,2.0,3.0,257.0,2020,111.712,0,0,0,0,1,30,7
13.0,1.0,True,9.0,2.0,236.0,2020,146.132,1,0,0,0,3,19,7
13.0,1.0,True,10.0,2.0,240.0,2020,144.723,1,0,0,0,3,31,7
14.0,1.0,True,6.0,2.0,139.0,2020,148.662,1,0,0,0,3,26,7
52.0,1.0,True,14.0,3.0,254.0,2020,117.423,0,0,0,0,2,26,7
13.0,1.0,True,17.0,2.0,231.0,2020,148.133,1,0,0,0,3,13,7
13.0,1.0,True,15.0,2.0,243.0,2020,144.811,1,0,0,0,3,25,7
48.0,1.0,True,17.0,3.0,252.0,2020,128.309,0,0,0,0,1,23,7
51.0,4.0,False,12.0,3.0,258.0,2020,116.238,0,0,0,0,1,3,7
37.0,1.0,True,17.0,2.0,247.0,2020,118.576,0,0,0,0,3,8,7
13.0,1.0,True,12.0,2.0,227.0,2020,146.229,1,0,0,0,3,7,7
14.0,1.0,True,6.0,2.0,250.0,2020,111.03,0,0,0,0,3,3,0
33.0,1.0,True,3.0,3.0,251.0,2020,110.959,0,0,0,0,3,3,0
15.0,1.0,True,5.0,2.0,249.0,2020,110.491,0,0,0,0,3,9,0
42.0,1.0,True,4.0,3.0,252.0,2020,109.543,0,0,0,0,3,9,0
16.0,1.0,True,7.0,2.0,250.0,2020,111.76,0,0,0,0,3,10,0
31.0,1.0,True,6.0,3.0,252.0,2020,110.153,0,0,0,1,3,10,0
45.0,4.0,False,7.0,4.0,250.0,2020,110.849,0,0,0,0,1,10,0
27.0,1.0,True,1.0,2.0,249.0,2020,111.114,0,0,0,0,2,30,0
33.0,1.0,True,2.0,3.0,253.0,2020,111.315,0,0,0,0,3,30,0
15.0,4.0,False,10.0,2.0,245.0,2020,112.681,0,0,0,0,2,24,0
27.0,1.0,True,11.0,3.0,249.0,2020,112.02,0,0,0,0,3,24,0
36.0,1.0,False,16.0,4.0,247.0,2020,111.764,0,0,0,0,2,24,0
19.0,1.0,True,6.0,2.0,248.0,2020,111.312,0,0,0,0,3,28,0
32.0,1.0,True,6.0,3.0,250.0,2020,109.924,0,0,0,0,3,28,0
8.0,1.0,True,18.0,2.0,248.0,2020,112.813,0,0,0,0,3,6,0
24.0,1.0,True,19.0,3.0,249.0,2020,114.397,0,0,0,0,3,6,0
19.0,1.0,True,12.0,2.0,251.0,2020,113.869,0,0,0,0,3,15,0
7.0,1.0,True,20.0,2.0,247.0,2020,112.422,0,0,0,0,3,1,0
31.0,1.0,True,11.0,3.0,249.0,2020,111.242,0,0,0,1,3,1,0
13.0,1.0,True,13.0,2.0,248.0,2020,112.18,0,0,0,0,3,19,0
30.0,1.0,True,13.0,3.0,249.0,2020,114.466,0,0,0,0,3,19,0
23.0,1.0,True,15.0,2.0,247.0,2020,112.078,0,0,0,0,3,31,0
34.0,4.0,False,14.0,3.0,250.0,2020,110.675,0,0,0,0,2,31,0
23.0,4.0,False,13.0,2.0,245.0,2020,119.345,0,0,0,0,2,26,0
35.0,1.0,True,14.0,3.0,248.0,2020,110.968,0,0,0,0,3,26,0
18.0,2.0,False,20.0,2.0,246.0,2020,114.044,0,0,0,0,3,8,0
39.0,1.0,True,19.0,3.0,248.0,2020,116.257,0,0,0,0,3,8,0
23.0,1.0,True,11.0,2.0,247.0,2020,111.722,0,0,0,0,3,20,0
9.0,1.0,True,20.0,2.0,248.0,2020,111.729,0,0,0,0,3,25,0
25.0,1.0,True,19.0,3.0,250.0,2020,111.343,0,0,0,0,3,25,0
40.0,6.0,False,19.0,4.0,250.0,2020,113.03,0,0,0,0,2,25,0
20.0,1.0,True,15.0,2.0,248.0,2020,112.535,0,0,0,0,3,12,0
36.0,1.0,True,10.0,3.0,250.0,2020,111.685,0,0,0,0,2,12,0
10.0,2.0,False,19.0,2.0,244.0,2020,114.192,0,0,0,0,3,16,0
21.0,1.0,True,20.0,3.0,244.0,2020,114.658,0,0,0,0,3,16,0
10.0,1.0,True,20.0,2.0,245.0,2020,112.534,0,0,0,0,3,13,0
27.0,1.0,True,19.0,3.0,250.0,2020,110.648,0,0,0,0,3,13,0
47.0,1.0,True,19.0,4.0,250.0,2020,110.327,0,0,0,0,2,13,0
8.0,1.0,True,20.0,2.0,246.0,2020,112.5,0,0,0,0,3,7,0
34.0,1.0,False,19.0,3.0,247.0,2020,112.24,0,0,0,0,2,7,0
27.0,1.0,True,17.0,2.0,245.0,2020,113.308,0,0,0,0,2,23,0
24.0,1.0,True,1.0,2.0,272.0,2020,104.038,0,0,0,0,2,9,27
51.0,1.0,True,1.0,3.0,289.0,2020,100.359,0,0,0,0,2,9,27
24.0,1.0,True,3.0,2.0,275.0,2020,100.605,0,0,0,0,2,3,27
49.0,4.0,False,3.0,3.0,280.0,2020,101.004,0,0,0,0,1,3,27
65.0,1.0,True,3.0,4.0,279.0,2020,100.545,0,0,0,0,2,3,27
22.0,1.0,True,3.0,2.0,272.0,2020,100.705,0,0,0,0,2,30,27
42.0,1.0,True,3.0,3.0,275.0,2020,99.927,0,0,0,0,2,30,27
30.0,1.0,True,7.0,2.0,288.0,2020,103.044,0,0,0,0,2,21,27
28.0,1.0,True,8.0,2.0,278.0,2020,103.759,0,0,0,0,2,28,27
43.0,4.0,False,8.0,3.0,278.0,2020,100.974,0,0,0,0,1,28,27
18.0,1.0,True,16.0,2.0,275.0,2020,103.239,0,0,0,0,3,1,27
40.0,1.0,True,11.0,3.0,274.0,2020,100.933,0,0,0,0,2,1,27
23.0,4.0,False,12.0,2.0,288.0,2020,103.207,0,0,0,0,1,26,27
42.0,1.0,True,10.0,3.0,277.0,2020,101.0,0,0,0,0,2,26,27
22.0,4.0,False,14.0,2.0,275.0,2020,102.686,0,0,0,0,1,19,27
45.0,1.0,True,11.0,3.0,281.0,2020,101.429,0,0,0,0,2,19,27
30.0,1.0,True,12.0,2.0,287.0,2020,103.13,0,0,0,0,2,15,27
22.0,1.0,True,13.0,2.0,275.0,2020,102.503,0,0,0,0,2,6,27
43.0,1.0,True,11.0,3.0,280.0,2020,102.245,0,0,0,0,2,6,27
30.0,4.0,False,14.0,2.0,273.0,2020,102.64,0,0,0,0,1,31,27
22.0,1.0,True,17.0,2.0,290.0,2020,104.714,0,0,0,0,2,12,27
46.0,1.0,True,12.0,3.0,278.0,2020,101.148,0,0,0,0,2,12,27
36.0,1.0,True,12.0,2.0,275.0,2020,104.384,0,0,0,1,1,24,27
21.0,4.0,False,20.0,2.0,273.0,2020,102.682,0,0,0,0,2,23,27
45.0,1.0,True,19.0,3.0,273.0,2020,101.351,0,0,0,0,1,23,27
35.0,1.0,True,18.0,2.0,278.0,2020,104.84,0,0,0,0,1,20,27
29.0,2.0,False,19.0,2.0,275.0,2020,105.827,0,0,0,0,2,16,27
33.0,4.0,False,19.0,2.0,271.0,2020,104.068,0,0,0,0,1,8,27
63.0,1.0,True,19.0,3.0,275.0,2020,114.308,0,0,0,0,1,8,27
20.0,1.0,True,20.0,2.0,269.0,2020,102.091,0,0,0,0,2,25,27
36.0,1.0,True,17.0,3.0,271.0,2020,100.624,0,0,0,1,2,25,27
29.0,1.0,True,20.0,2.0,272.0,2020,102.684,0,0,0,0,2,13,27
50.0,1.0,True,19.0,3.0,272.0,2020,101.488,0,0,0,0,1,13,27
22.0,1.0,True,20.0,2.0,273.0,2020,102.797,0,0,0,0,2,7,27
46.0,1.0,True,19.0,3.0,274.0,2020,100.982,0,0,0,0,1,7,27
27.0,1.0,True,16.0,2.0,224.0,2020,122.065,0,0,0,0,2,6,6
19.0,1.0,True,17.0,2.0,220.0,2020,122.109,0,0,0,0,3,21,6
25.0,1.0,True,17.0,3.0,218.0,2020,125.467,0,0,0,0,2,15,6
36.0,1.0,True,17.0,3.0,220.0,2020,124.365,0,0,0,0,1,16,6
31.0,1.0,True,17.0,3.0,221.0,2020,122.753,0,0,0,0,2,13,6
29.0,3.0,False,17.0,4.0,311.0,2020,112.23,0,0,0,0,3,9,15
23.0,1.0,True,10.0,2.0,318.0,2020,123.911,1,0,0,0,2,3,15
23.0,1.0,True,8.0,2.0,327.0,2020,131.648,1,0,0,0,2,26,15
23.0,1.0,True,12.0,2.0,316.0,2020,126.769,1,0,0,0,2,21,15
23.0,1.0,False,13.0,2.0,328.0,2020,125.006,1,0,0,0,2,30,15
23.0,1.0,True,9.0,2.0,327.0,2020,125.092,1,0,0,0,2,19,15
23.0,1.0,True,11.0,2.0,317.0,2020,125.316,1,0,0,0,2,24,15
23.0,1.0,False,18.0,2.0,319.0,2020,120.478,1,0,0,0,2,1,15
20.0,1.0,True,15.0,2.0,270.0,2020,134.173,1,0,0,1,3,6,15
23.0,1.0,True,15.0,2.0,318.0,2020,119.872,1,0,0,0,2,12,15
23.0,1.0,True,14.0,2.0,319.0,2020,120.155,1,0,0,0,2,20,15
18.0,1.0,True,17.0,2.0,306.0,2020,107.411,0,0,0,0,3,15,15
19.0,1.0,True,16.0,2.0,300.0,2020,106.392,0,0,0,1,3,23,15
2.0,1.0,True,20.0,2.0,300.0,2020,122.657,0,0,0,0,3,16,15
23.0,1.0,True,17.0,2.0,317.0,2020,119.923,1,0,0,0,3,8,15
21.0,1.0,True,15.0,2.0,237.0,2020,134.369,1,0,0,0,3,7,15
31.0,5.0,False,16.0,4.0,306.0,2020,112.567,0,0,0,0,1,7,15
23.0,1.0,True,16.0,2.0,315.0,2020,118.97,1,0,0,0,3,25,15
17.0,1.0,True,19.0,2.0,308.0,2020,108.068,0,0,0,0,3,13,15
29.0,1.0,True,8.0,4.0,311.0,2020,86.963,0,0,0,0,2,21,31
44.0,4.0,False,5.0,5.0,277.0,2020,110.473,1,0,0,0,1,21,31
22.0,1.0,True,13.0,4.0,289.0,2020,90.69,0,0,0,0,3,15,31
38.0,1.0,True,11.0,5.0,293.0,2020,88.418,0,0,0,0,2,15,31
31.0,1.0,True,5.0,4.0,292.0,2020,88.311,0,0,0,0,2,28,31
33.0,1.0,False,5.0,4.0,289.0,2020,88.884,0,0,0,0,2,1,31
44.0,4.0,False,4.0,5.0,260.0,2020,110.321,1,0,0,0,1,1,31
30.0,9.0,False,9.0,4.0,291.0,2020,90.827,0,0,0,0,2,12,31
44.0,3.0,False,7.0,5.0,261.0,2020,111.464,1,0,0,0,1,12,31
28.0,1.0,True,7.0,4.0,295.0,2020,86.729,0,0,0,0,2,24,31
44.0,12.0,False,3.0,5.0,274.0,2020,110.108,1,0,0,0,1,24,31
30.0,1.0,True,8.0,4.0,295.0,2020,89.431,0,0,0,0,2,19,31
44.0,4.0,False,6.0,5.0,266.0,2020,112.604,1,0,0,0,1,19,31
33.0,1.0,True,1.0,4.0,287.0,2020,88.882,0,0,0,0,3,9,31
2.0,1.0,True,18.0,2.0,237.0,2020,112.4,1,0,0,0,2,31,31
29.0,1.0,True,11.0,5.0,287.0,2020,90.303,0,0,0,0,3,31,31
44.0,4.0,False,10.0,6.0,279.0,2020,111.197,1,0,0,0,1,31,31
30.0,1.0,True,10.0,4.0,292.0,2020,88.429,0,0,0,0,3,25,31
44.0,1.0,True,9.0,5.0,267.0,2020,111.74,1,0,0,0,1,25,31
2.0,1.0,False,17.0,2.0,250.0,2020,120.769,1,0,0,0,2,23,31
28.0,1.0,True,13.0,5.0,292.0,2020,95.11,0,0,0,0,3,23,31
43.0,1.0,True,11.0,6.0,271.0,2020,111.5,1,0,0,0,1,23,31
32.0,1.0,True,2.0,4.0,288.0,2020,87.993,0,0,0,0,3,3,31
44.0,1.0,True,2.0,5.0,281.0,2020,112.694,1,0,0,0,2,3,31
29.0,2.0,False,12.0,4.0,287.0,2020,92.229,0,0,0,0,3,8,31
